,pdb,antigen,model_name,protocol,stage,topn,topn_dockq
392,7shu,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,1,0.069
393,7shu,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,10,0.139
394,7shu,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Refinement,1,0.071
395,7shu,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Refinement,10,0.101
396,7shu,alphafold2,ABlooper,CDR-VagueEpi-AA,Refinement,1,0.092
397,7shu,alphafold2,ABlooper,CDR-VagueEpi-AA,Refinement,10,0.106
398,7shu,alphafold2,IgFold,CDR-VagueEpi-AA,Refinement,1,0.128
399,7shu,alphafold2,IgFold,CDR-VagueEpi-AA,Refinement,10,0.128
400,7shu,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,1,0.069
401,7shu,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,10,0.069
402,7shu,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Clustering,1,0.071
403,7shu,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Clustering,10,0.101
404,7shu,alphafold2,ABlooper,CDR-VagueEpi-AA,Clustering,1,0.092
405,7shu,alphafold2,ABlooper,CDR-VagueEpi-AA,Clustering,10,0.145
406,7shu,alphafold2,IgFold,CDR-VagueEpi-AA,Clustering,1,0.128
407,7shu,alphafold2,IgFold,CDR-VagueEpi-AA,Clustering,10,0.128
408,7shu,alphafold2,ABodyBuilder2,Para-Epi,Rigid-body,1,0.248
409,7shu,alphafold2,ABodyBuilder2,Para-Epi,Rigid-body,10,0.259
410,7shu,alphafold2,AlphaFold2,Para-Epi,Rigid-body,1,0.098
411,7shu,alphafold2,AlphaFold2,Para-Epi,Rigid-body,10,0.208
412,7shu,alphafold2,ABlooper,Para-Epi,Rigid-body,1,0.087
413,7shu,alphafold2,ABlooper,Para-Epi,Rigid-body,10,0.242
414,7shu,alphafold2,IgFold,Para-Epi,Rigid-body,1,0.292
415,7shu,alphafold2,IgFold,Para-Epi,Rigid-body,10,0.325
416,7shu,alphafold2,ABodyBuilder2,Para-Epi,Refinement,1,0.051
417,7shu,alphafold2,ABodyBuilder2,Para-Epi,Refinement,10,0.291
418,7shu,alphafold2,AlphaFold2,Para-Epi,Refinement,1,0.216
419,7shu,alphafold2,AlphaFold2,Para-Epi,Refinement,10,0.27
420,7shu,alphafold2,ABlooper,Para-Epi,Refinement,1,0.225
421,7shu,alphafold2,ABlooper,Para-Epi,Refinement,10,0.323
422,7shu,alphafold2,IgFold,Para-Epi,Refinement,1,0.348
423,7shu,alphafold2,IgFold,Para-Epi,Refinement,10,0.393
424,7shu,alphafold2,ABodyBuilder2,Para-Epi,Clustering,1,0.051
425,7shu,alphafold2,ABodyBuilder2,Para-Epi,Clustering,10,0.291
426,7shu,alphafold2,AlphaFold2,Para-Epi,Clustering,1,0.216
427,7shu,alphafold2,AlphaFold2,Para-Epi,Clustering,10,0.27
428,7shu,alphafold2,ABlooper,Para-Epi,Clustering,1,0.263
429,7shu,alphafold2,ABlooper,Para-Epi,Clustering,10,0.323
430,7shu,alphafold2,IgFold,Para-Epi,Clustering,1,0.348
431,7shu,alphafold2,IgFold,Para-Epi,Clustering,10,0.393
432,7shu,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,1,0.073
433,7shu,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,10,0.073
434,7shu,experimental,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,1,0.059
435,7shu,experimental,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,10,0.221
436,7shu,experimental,ABlooper,CDR-VagueEpi-AA,Rigid-body,1,0.06
437,7shu,experimental,ABlooper,CDR-VagueEpi-AA,Rigid-body,10,0.066
438,7shu,experimental,IgFold,CDR-VagueEpi-AA,Rigid-body,1,0.042
439,7shu,experimental,IgFold,CDR-VagueEpi-AA,Rigid-body,10,0.293
440,7shu,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,1,0.081
441,7shu,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,10,0.086
442,7shu,experimental,AlphaFold2,CDR-VagueEpi-AA,Refinement,1,0.064
443,7shu,experimental,AlphaFold2,CDR-VagueEpi-AA,Refinement,10,0.092
444,7shu,experimental,ABlooper,CDR-VagueEpi-AA,Refinement,1,0.031
445,7shu,experimental,ABlooper,CDR-VagueEpi-AA,Refinement,10,0.065
446,7shu,experimental,IgFold,CDR-VagueEpi-AA,Refinement,1,0.056
447,7shu,experimental,IgFold,CDR-VagueEpi-AA,Refinement,10,0.083
448,7shu,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,1,0.067
449,7shu,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,10,0.086
450,7shu,experimental,AlphaFold2,CDR-VagueEpi-AA,Clustering,1,0.064
451,7shu,experimental,AlphaFold2,CDR-VagueEpi-AA,Clustering,10,0.092
452,7shu,experimental,ABlooper,CDR-VagueEpi-AA,Clustering,1,0.031
453,7shu,experimental,ABlooper,CDR-VagueEpi-AA,Clustering,10,0.065
454,7shu,experimental,IgFold,CDR-VagueEpi-AA,Clustering,1,0.056
455,7shu,experimental,IgFold,CDR-VagueEpi-AA,Clustering,10,0.074
456,7shu,experimental,ABodyBuilder2,Para-Epi,Rigid-body,1,0.122
457,7shu,experimental,ABodyBuilder2,Para-Epi,Rigid-body,10,0.23
458,7shu,experimental,AlphaFold2,Para-Epi,Rigid-body,1,0.265
459,7shu,experimental,AlphaFold2,Para-Epi,Rigid-body,10,0.278
460,7shu,experimental,ABlooper,Para-Epi,Rigid-body,1,0.053
461,7shu,experimental,ABlooper,Para-Epi,Rigid-body,10,0.227
462,7shu,experimental,IgFold,Para-Epi,Rigid-body,1,0.375
463,7shu,experimental,IgFold,Para-Epi,Rigid-body,10,0.45
464,7shu,experimental,ABodyBuilder2,Para-Epi,Refinement,1,0.179
465,7shu,experimental,ABodyBuilder2,Para-Epi,Refinement,10,0.304
466,7shu,experimental,AlphaFold2,Para-Epi,Refinement,1,0.285
467,7shu,experimental,AlphaFold2,Para-Epi,Refinement,10,0.318
468,7shu,experimental,ABlooper,Para-Epi,Refinement,1,0.051
469,7shu,experimental,ABlooper,Para-Epi,Refinement,10,0.482
470,7shu,experimental,IgFold,Para-Epi,Refinement,1,0.425
471,7shu,experimental,IgFold,Para-Epi,Refinement,10,0.516
472,7shu,experimental,ABodyBuilder2,Para-Epi,Clustering,1,0.271
473,7shu,experimental,ABodyBuilder2,Para-Epi,Clustering,10,0.304
474,7shu,experimental,AlphaFold2,Para-Epi,Clustering,1,0.29
475,7shu,experimental,AlphaFold2,Para-Epi,Clustering,10,0.318
476,7shu,experimental,ABlooper,Para-Epi,Clustering,1,0.051
477,7shu,experimental,ABlooper,Para-Epi,Clustering,10,0.482
478,7shu,experimental,IgFold,Para-Epi,Clustering,1,0.425
479,7shu,experimental,IgFold,Para-Epi,Clustering,10,0.516
480,7o52,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,1,0.548
481,7o52,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,10,0.548
482,7o52,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,1,0.199
483,7o52,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,10,0.199
484,7o52,alphafold2,ABlooper,CDR-VagueEpi-AA,Rigid-body,1,0.055
485,7o52,alphafold2,ABlooper,CDR-VagueEpi-AA,Rigid-body,10,0.055
486,7o52,alphafold2,IgFold,CDR-VagueEpi-AA,Rigid-body,1,0.196
487,7o52,alphafold2,IgFold,CDR-VagueEpi-AA,Rigid-body,10,0.196
488,7o52,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,1,0.613
489,7o52,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,10,0.613
490,7o52,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Refinement,1,0.161
491,7o52,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Refinement,10,0.23
492,7o52,alphafold2,ABlooper,CDR-VagueEpi-AA,Refinement,1,0.076
493,7o52,alphafold2,ABlooper,CDR-VagueEpi-AA,Refinement,10,0.076
494,7o52,alphafold2,IgFold,CDR-VagueEpi-AA,Refinement,1,0.264
495,7o52,alphafold2,IgFold,CDR-VagueEpi-AA,Refinement,10,0.264
496,7o52,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,1,0.077
497,7o52,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,10,0.106
498,7o52,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Clustering,1,0.23
499,7o52,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Clustering,10,0.23
500,7o52,alphafold2,ABlooper,CDR-VagueEpi-AA,Clustering,1,0.076
501,7o52,alphafold2,ABlooper,CDR-VagueEpi-AA,Clustering,10,0.076
502,7o52,alphafold2,IgFold,CDR-VagueEpi-AA,Clustering,1,0.141
503,7o52,alphafold2,IgFold,CDR-VagueEpi-AA,Clustering,10,0.141
504,7o52,alphafold2,ABodyBuilder2,Para-Epi,Rigid-body,1,0.499
505,7o52,alphafold2,ABodyBuilder2,Para-Epi,Rigid-body,10,0.502
506,7o52,alphafold2,AlphaFold2,Para-Epi,Rigid-body,1,0.062
507,7o52,alphafold2,AlphaFold2,Para-Epi,Rigid-body,10,0.391
508,7o52,alphafold2,ABlooper,Para-Epi,Rigid-body,1,0.227
509,7o52,alphafold2,ABlooper,Para-Epi,Rigid-body,10,0.287
510,7o52,alphafold2,IgFold,Para-Epi,Rigid-body,1,0.182
511,7o52,alphafold2,IgFold,Para-Epi,Rigid-body,10,0.195
512,7o52,alphafold2,ABodyBuilder2,Para-Epi,Refinement,1,0.594
513,7o52,alphafold2,ABodyBuilder2,Para-Epi,Refinement,10,0.617
514,7o52,alphafold2,AlphaFold2,Para-Epi,Refinement,1,0.489
515,7o52,alphafold2,AlphaFold2,Para-Epi,Refinement,10,0.544
516,7o52,alphafold2,ABlooper,Para-Epi,Refinement,1,0.429
517,7o52,alphafold2,ABlooper,Para-Epi,Refinement,10,0.429
518,7o52,alphafold2,IgFold,Para-Epi,Refinement,1,0.307
519,7o52,alphafold2,IgFold,Para-Epi,Refinement,10,0.307
520,7o52,alphafold2,ABodyBuilder2,Para-Epi,Clustering,1,0.594
521,7o52,alphafold2,ABodyBuilder2,Para-Epi,Clustering,10,0.617
522,7o52,alphafold2,AlphaFold2,Para-Epi,Clustering,1,0.489
523,7o52,alphafold2,AlphaFold2,Para-Epi,Clustering,10,0.544
524,7o52,alphafold2,ABlooper,Para-Epi,Clustering,1,0.429
525,7o52,alphafold2,ABlooper,Para-Epi,Clustering,10,0.429
526,7o52,alphafold2,IgFold,Para-Epi,Clustering,1,0.307
527,7o52,alphafold2,IgFold,Para-Epi,Clustering,10,0.307
528,7o52,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,1,0.862
529,7o52,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,10,0.906
530,7o52,experimental,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,1,0.745
531,7o52,experimental,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,10,0.745
532,7o52,experimental,ABlooper,CDR-VagueEpi-AA,Rigid-body,1,0.119
533,7o52,experimental,ABlooper,CDR-VagueEpi-AA,Rigid-body,10,0.555
534,7o52,experimental,IgFold,CDR-VagueEpi-AA,Rigid-body,1,0.077
535,7o52,experimental,IgFold,CDR-VagueEpi-AA,Rigid-body,10,0.226
536,7o52,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,1,0.772
537,7o52,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,10,0.825
538,7o52,experimental,AlphaFold2,CDR-VagueEpi-AA,Refinement,1,0.552
539,7o52,experimental,AlphaFold2,CDR-VagueEpi-AA,Refinement,10,0.682
540,7o52,experimental,ABlooper,CDR-VagueEpi-AA,Refinement,1,0.025
541,7o52,experimental,ABlooper,CDR-VagueEpi-AA,Refinement,10,0.625
542,7o52,experimental,IgFold,CDR-VagueEpi-AA,Refinement,1,0.268
543,7o52,experimental,IgFold,CDR-VagueEpi-AA,Refinement,10,0.268
544,7o52,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,1,0.772
545,7o52,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,10,0.825
546,7o52,experimental,AlphaFold2,CDR-VagueEpi-AA,Clustering,1,0.552
547,7o52,experimental,AlphaFold2,CDR-VagueEpi-AA,Clustering,10,0.682
548,7o52,experimental,ABlooper,CDR-VagueEpi-AA,Clustering,1,0.067
549,7o52,experimental,ABlooper,CDR-VagueEpi-AA,Clustering,10,0.103
550,7o52,experimental,IgFold,CDR-VagueEpi-AA,Clustering,1,0.041
551,7o52,experimental,IgFold,CDR-VagueEpi-AA,Clustering,10,0.14
552,7o52,experimental,ABodyBuilder2,Para-Epi,Rigid-body,1,0.732
553,7o52,experimental,ABodyBuilder2,Para-Epi,Rigid-body,10,0.75
554,7o52,experimental,AlphaFold2,Para-Epi,Rigid-body,1,0.737
555,7o52,experimental,AlphaFold2,Para-Epi,Rigid-body,10,0.737
556,7o52,experimental,ABlooper,Para-Epi,Rigid-body,1,0.495
557,7o52,experimental,ABlooper,Para-Epi,Rigid-body,10,0.571
558,7o52,experimental,IgFold,Para-Epi,Rigid-body,1,0.036
559,7o52,experimental,IgFold,Para-Epi,Rigid-body,10,0.243
560,7o52,experimental,ABodyBuilder2,Para-Epi,Refinement,1,0.828
561,7o52,experimental,ABodyBuilder2,Para-Epi,Refinement,10,0.875
562,7o52,experimental,AlphaFold2,Para-Epi,Refinement,1,0.585
563,7o52,experimental,AlphaFold2,Para-Epi,Refinement,10,0.847
564,7o52,experimental,ABlooper,Para-Epi,Refinement,1,0.568
565,7o52,experimental,ABlooper,Para-Epi,Refinement,10,0.683
566,7o52,experimental,IgFold,Para-Epi,Refinement,1,0.212
567,7o52,experimental,IgFold,Para-Epi,Refinement,10,0.342
568,7o52,experimental,ABodyBuilder2,Para-Epi,Clustering,1,0.828
569,7o52,experimental,ABodyBuilder2,Para-Epi,Clustering,10,0.875
570,7o52,experimental,AlphaFold2,Para-Epi,Clustering,1,0.585
571,7o52,experimental,AlphaFold2,Para-Epi,Clustering,10,0.847
572,7o52,experimental,ABlooper,Para-Epi,Clustering,1,0.568
573,7o52,experimental,ABlooper,Para-Epi,Clustering,10,0.683
574,7o52,experimental,IgFold,Para-Epi,Clustering,1,0.212
575,7o52,experimental,IgFold,Para-Epi,Clustering,10,0.342
576,7e72,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,1,0.054
577,7e72,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,10,0.289
578,7e72,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,1,0.032
579,7e72,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,10,0.187
580,7e72,alphafold2,ABlooper,CDR-VagueEpi-AA,Rigid-body,1,0.266
581,7e72,alphafold2,ABlooper,CDR-VagueEpi-AA,Rigid-body,10,0.321
582,7e72,alphafold2,IgFold,CDR-VagueEpi-AA,Rigid-body,1,0.036
583,7e72,alphafold2,IgFold,CDR-VagueEpi-AA,Rigid-body,10,0.11
584,7e72,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,1,0.34
585,7e72,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,10,0.358
586,7e72,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Refinement,1,0.074
587,7e72,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Refinement,10,0.082
588,7e72,alphafold2,ABlooper,CDR-VagueEpi-AA,Refinement,1,0.044
589,7e72,alphafold2,ABlooper,CDR-VagueEpi-AA,Refinement,10,0.405
590,7e72,alphafold2,IgFold,CDR-VagueEpi-AA,Refinement,1,0.044
591,7e72,alphafold2,IgFold,CDR-VagueEpi-AA,Refinement,10,0.168
592,7e72,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,1,0.34
593,7e72,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,10,0.358
594,7e72,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Clustering,1,0.074
595,7e72,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Clustering,10,0.404
596,7e72,alphafold2,ABlooper,CDR-VagueEpi-AA,Clustering,1,0.09
597,7e72,alphafold2,ABlooper,CDR-VagueEpi-AA,Clustering,10,0.203
598,7e72,alphafold2,IgFold,CDR-VagueEpi-AA,Clustering,1,0.044
599,7e72,alphafold2,IgFold,CDR-VagueEpi-AA,Clustering,10,0.097
600,7e72,alphafold2,ABodyBuilder2,Para-Epi,Rigid-body,1,0.026
601,7e72,alphafold2,ABodyBuilder2,Para-Epi,Rigid-body,10,0.054
602,7e72,alphafold2,AlphaFold2,Para-Epi,Rigid-body,1,0.408
603,7e72,alphafold2,AlphaFold2,Para-Epi,Rigid-body,10,0.633
604,7e72,alphafold2,ABlooper,Para-Epi,Rigid-body,1,0.042
605,7e72,alphafold2,ABlooper,Para-Epi,Rigid-body,10,0.066
606,7e72,alphafold2,IgFold,Para-Epi,Rigid-body,1,0.015
607,7e72,alphafold2,IgFold,Para-Epi,Rigid-body,10,0.47
608,7e72,alphafold2,ABodyBuilder2,Para-Epi,Refinement,1,0.08
609,7e72,alphafold2,ABodyBuilder2,Para-Epi,Refinement,10,0.387
610,7e72,alphafold2,AlphaFold2,Para-Epi,Refinement,1,0.605
611,7e72,alphafold2,AlphaFold2,Para-Epi,Refinement,10,0.605
612,7e72,alphafold2,ABlooper,Para-Epi,Refinement,1,0.046
613,7e72,alphafold2,ABlooper,Para-Epi,Refinement,10,0.649
614,7e72,alphafold2,IgFold,Para-Epi,Refinement,1,0.033
615,7e72,alphafold2,IgFold,Para-Epi,Refinement,10,0.133
616,7e72,alphafold2,ABodyBuilder2,Para-Epi,Clustering,1,0.021
617,7e72,alphafold2,ABodyBuilder2,Para-Epi,Clustering,10,0.053
618,7e72,alphafold2,AlphaFold2,Para-Epi,Clustering,1,0.605
619,7e72,alphafold2,AlphaFold2,Para-Epi,Clustering,10,0.605
620,7e72,alphafold2,ABlooper,Para-Epi,Clustering,1,0.046
621,7e72,alphafold2,ABlooper,Para-Epi,Clustering,10,0.649
622,7e72,alphafold2,IgFold,Para-Epi,Clustering,1,0.033
623,7e72,alphafold2,IgFold,Para-Epi,Clustering,10,0.523
624,7e72,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,1,0.234
625,7e72,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,10,0.342
626,7e72,experimental,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,1,0.5
627,7e72,experimental,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,10,0.5
628,7e72,experimental,ABlooper,CDR-VagueEpi-AA,Rigid-body,1,0.056
629,7e72,experimental,ABlooper,CDR-VagueEpi-AA,Rigid-body,10,0.541
630,7e72,experimental,IgFold,CDR-VagueEpi-AA,Rigid-body,1,0.39
631,7e72,experimental,IgFold,CDR-VagueEpi-AA,Rigid-body,10,0.453
632,7e72,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,1,0.232
633,7e72,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,10,0.259
634,7e72,experimental,AlphaFold2,CDR-VagueEpi-AA,Refinement,1,0.525
635,7e72,experimental,AlphaFold2,CDR-VagueEpi-AA,Refinement,10,0.587
636,7e72,experimental,ABlooper,CDR-VagueEpi-AA,Refinement,1,0.015
637,7e72,experimental,ABlooper,CDR-VagueEpi-AA,Refinement,10,0.27
638,7e72,experimental,IgFold,CDR-VagueEpi-AA,Refinement,1,0.453
639,7e72,experimental,IgFold,CDR-VagueEpi-AA,Refinement,10,0.49
640,7e72,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,1,0.232
641,7e72,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,10,0.259
642,7e72,experimental,AlphaFold2,CDR-VagueEpi-AA,Clustering,1,0.525
643,7e72,experimental,AlphaFold2,CDR-VagueEpi-AA,Clustering,10,0.587
644,7e72,experimental,ABlooper,CDR-VagueEpi-AA,Clustering,1,0.015
645,7e72,experimental,ABlooper,CDR-VagueEpi-AA,Clustering,10,0.08
646,7e72,experimental,IgFold,CDR-VagueEpi-AA,Clustering,1,0.453
647,7e72,experimental,IgFold,CDR-VagueEpi-AA,Clustering,10,0.49
648,7e72,experimental,ABodyBuilder2,Para-Epi,Rigid-body,1,0.027
649,7e72,experimental,ABodyBuilder2,Para-Epi,Rigid-body,10,0.499
650,7e72,experimental,AlphaFold2,Para-Epi,Rigid-body,1,0.466
651,7e72,experimental,AlphaFold2,Para-Epi,Rigid-body,10,0.824
652,7e72,experimental,ABlooper,Para-Epi,Rigid-body,1,0.07
653,7e72,experimental,ABlooper,Para-Epi,Rigid-body,10,0.07
654,7e72,experimental,IgFold,Para-Epi,Rigid-body,1,0.427
655,7e72,experimental,IgFold,Para-Epi,Rigid-body,10,0.567
656,7e72,experimental,ABodyBuilder2,Para-Epi,Refinement,1,0.026
657,7e72,experimental,ABodyBuilder2,Para-Epi,Refinement,10,0.639
658,7e72,experimental,AlphaFold2,Para-Epi,Refinement,1,0.553
659,7e72,experimental,AlphaFold2,Para-Epi,Refinement,10,0.847
660,7e72,experimental,ABlooper,Para-Epi,Refinement,1,0.026
661,7e72,experimental,ABlooper,Para-Epi,Refinement,10,0.67
662,7e72,experimental,IgFold,Para-Epi,Refinement,1,0.624
663,7e72,experimental,IgFold,Para-Epi,Refinement,10,0.624
664,7e72,experimental,ABodyBuilder2,Para-Epi,Clustering,1,0.026
665,7e72,experimental,ABodyBuilder2,Para-Epi,Clustering,10,0.639
666,7e72,experimental,AlphaFold2,Para-Epi,Clustering,1,0.553
667,7e72,experimental,AlphaFold2,Para-Epi,Clustering,10,0.847
668,7e72,experimental,ABlooper,Para-Epi,Clustering,1,0.026
669,7e72,experimental,ABlooper,Para-Epi,Clustering,10,0.67
670,7e72,experimental,IgFold,Para-Epi,Clustering,1,0.624
671,7e72,experimental,IgFold,Para-Epi,Clustering,10,0.624
672,7vux,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,1,0.569
673,7vux,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,10,0.607
674,7vux,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,1,0.494
675,7vux,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,10,0.654
676,7vux,alphafold2,ABlooper,CDR-VagueEpi-AA,Rigid-body,1,0.425
677,7vux,alphafold2,ABlooper,CDR-VagueEpi-AA,Rigid-body,10,0.52
678,7vux,alphafold2,IgFold,CDR-VagueEpi-AA,Rigid-body,1,0.433
679,7vux,alphafold2,IgFold,CDR-VagueEpi-AA,Rigid-body,10,0.433
680,7vux,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,1,0.578
681,7vux,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,10,0.639
682,7vux,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Refinement,1,0.578
683,7vux,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Refinement,10,0.655
684,7vux,alphafold2,ABlooper,CDR-VagueEpi-AA,Refinement,1,0.494
685,7vux,alphafold2,ABlooper,CDR-VagueEpi-AA,Refinement,10,0.53
686,7vux,alphafold2,IgFold,CDR-VagueEpi-AA,Refinement,1,0.418
687,7vux,alphafold2,IgFold,CDR-VagueEpi-AA,Refinement,10,0.467
688,7vux,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,1,0.578
689,7vux,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,10,0.639
690,7vux,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Clustering,1,0.578
691,7vux,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Clustering,10,0.655
692,7vux,alphafold2,ABlooper,CDR-VagueEpi-AA,Clustering,1,0.494
693,7vux,alphafold2,ABlooper,CDR-VagueEpi-AA,Clustering,10,0.53
694,7vux,alphafold2,IgFold,CDR-VagueEpi-AA,Clustering,1,0.418
695,7vux,alphafold2,IgFold,CDR-VagueEpi-AA,Clustering,10,0.459
696,7vux,alphafold2,ABodyBuilder2,Para-Epi,Rigid-body,1,0.521
697,7vux,alphafold2,ABodyBuilder2,Para-Epi,Rigid-body,10,0.596
698,7vux,alphafold2,AlphaFold2,Para-Epi,Rigid-body,1,0.623
699,7vux,alphafold2,AlphaFold2,Para-Epi,Rigid-body,10,0.65
700,7vux,alphafold2,ABlooper,Para-Epi,Rigid-body,1,0.481
701,7vux,alphafold2,ABlooper,Para-Epi,Rigid-body,10,0.481
702,7vux,alphafold2,IgFold,Para-Epi,Rigid-body,1,0.422
703,7vux,alphafold2,IgFold,Para-Epi,Rigid-body,10,0.476
704,7vux,alphafold2,ABodyBuilder2,Para-Epi,Refinement,1,0.66
705,7vux,alphafold2,ABodyBuilder2,Para-Epi,Refinement,10,0.66
706,7vux,alphafold2,AlphaFold2,Para-Epi,Refinement,1,0.629
707,7vux,alphafold2,AlphaFold2,Para-Epi,Refinement,10,0.682
708,7vux,alphafold2,ABlooper,Para-Epi,Refinement,1,0.509
709,7vux,alphafold2,ABlooper,Para-Epi,Refinement,10,0.542
710,7vux,alphafold2,IgFold,Para-Epi,Refinement,1,0.405
711,7vux,alphafold2,IgFold,Para-Epi,Refinement,10,0.485
712,7vux,alphafold2,ABodyBuilder2,Para-Epi,Clustering,1,0.66
713,7vux,alphafold2,ABodyBuilder2,Para-Epi,Clustering,10,0.66
714,7vux,alphafold2,AlphaFold2,Para-Epi,Clustering,1,0.629
